| objective_b9b59_00531 | TERMINATED | 10.203.25.110:558710 |   3 |   4 |   4 |      1 |          15.4633 |  32052.9  |
| objective_b9b59_00532 | TERMINATED | 10.203.25.110:558720 |   4 |   4 |   4 |      1 |          15.8368 |  39505.5  |
| objective_b9b59_00533 | TERMINATED | 10.203.25.110:558722 |   5 |   4 |   4 |      1 |          15.9232 |  47282.1  |
| objective_b9b59_00534 | TERMINATED | 10.203.25.110:558725 |   6 |   4 |   4 |      1 |          15.9383 |  36618.6  |
| objective_b9b59_00535 | TERMINATED | 10.203.25.110:558702 |   7 |   4 |   4 |      1 |          16.0907 |  30052.6  |
| objective_b9b59_00536 | TERMINATED | 10.203.25.110:558729 |   8 |   4 |   4 |      1 |          15.8946 |  24558.5  |
| objective_b9b59_00537 | TERMINATED | 10.203.25.110:558714 |   9 |   4 |   4 |      1 |          15.8212 |  20327.2  |
| objective_b9b59_00538 | TERMINATED | 10.203.25.110:558728 |  10 |   4 |   4 |      1 |          16.2308 |  16742.5  |
| objective_b9b59_00539 | TERMINATED | 10.203.25.110:558718 |   0 |   5 |   4 |      1 |          16.5608 | 271472    |
| objective_b9b59_00540 | TERMINATED | 10.203.25.110:558712 |   1 |   5 |   4 |      1 |          16.0659 |  36363.8  |
| objective_b9b59_00541 | TERMINATED | 10.203.25.110:558704 |   2 |   5 |   4 |      1 |          16.3067 |  23538.8  |
| objective_b9b59_00542 | TERMINATED | 10.203.25.110:558724 |   3 |   5 |   4 |      1 |          15.8456 |  49601.3  |
| objective_b9b59_00543 | TERMINATED | 10.203.25.110:558708 |   4 |   5 |   4 |      1 |          16.9615 |  42155.7  |
| objective_b9b59_00544 | TERMINATED | 10.203.25.110:558565 |   5 |   5 |   4 |      1 |          15.2886 |  49435.4  |
| objective_b9b59_00545 | TERMINATED | 10.203.25.110:558706 |   6 |   5 |   4 |      1 |          14.9149 |  51068    |
| objective_b9b59_00546 | TERMINATED | 10.203.25.110:558716 |   7 |   5 |   4 |      1 |          15.1839 |  44167.7  |
| objective_b9b59_00547 | TERMINATED | 10.203.25.110:558710 |   8 |   5 |   4 |      1 |          15.4489 |  37448.3  |
| objective_b9b59_00548 | TERMINATED | 10.203.25.110:558720 |   9 |   5 |   4 |      1 |          15.3704 |  29451.6  |
| objective_b9b59_00549 | TERMINATED | 10.203.25.110:558722 |  10 |   5 |   4 |      1 |          15.8128 |  23192.4  |
| objective_b9b59_00550 | TERMINATED | 10.203.25.110:558725 |   0 |   6 |   4 |      1 |          15.7478 | 276562    |
| objective_b9b59_00551 | TERMINATED | 10.203.25.110:558702 |   1 |   6 |   4 |      1 |          15.6302 |  39393.5  |
| objective_b9b59_00552 | TERMINATED | 10.203.25.110:558729 |   2 |   6 |   4 |      1 |          15.6715 |  64729.8  |
| objective_b9b59_00553 | TERMINATED | 10.203.25.110:558714 |   3 |   6 |   4 |      1 |          15.2136 |  68889.4  |
| objective_b9b59_00554 | TERMINATED | 10.203.25.110:558728 |   4 |   6 |   4 |      1 |          16.098  |  46255.4  |
| objective_b9b59_00555 | TERMINATED | 10.203.25.110:558712 |   5 |   6 |   4 |      1 |          15.3483 |  71980    |
| objective_b9b59_00556 | TERMINATED | 10.203.25.110:558718 |   6 |   6 |   4 |      1 |          16.5506 |  83078.4  |
| objective_b9b59_00557 | TERMINATED | 10.203.25.110:558704 |   7 |   6 |   4 |      1 |          16.7637 |  50899.7  |
| objective_b9b59_00558 | TERMINATED | 10.203.25.110:558724 |   8 |   6 |   4 |      1 |          16.2723 |  50031.2  |
| objective_b9b59_00559 | TERMINATED | 10.203.25.110:558708 |   9 |   6 |   4 |      1 |          15.301  |  38501.9  |
| objective_b9b59_00560 | TERMINATED | 10.203.25.110:558565 |  10 |   6 |   4 |      1 |          16.01   |  35115.9  |
| objective_b9b59_00561 | TERMINATED | 10.203.25.110:558706 |   0 |   7 |   4 |      1 |          15.8457 | 280477    |
| objective_b9b59_00562 | TERMINATED | 10.203.25.110:558716 |   1 |   7 |   4 |      1 |          16.6903 |  65450.5  |
| objective_b9b59_00563 | TERMINATED | 10.203.25.110:558710 |   2 |   7 |   4 |      1 |          15.897  |  39834.1  |
| objective_b9b59_00564 | TERMINATED | 10.203.25.110:558720 |   3 |   7 |   4 |      1 |          16.6485 |  81093.5  |
| objective_b9b59_00565 | TERMINATED | 10.203.25.110:558722 |   4 |   7 |   4 |      1 |          15.7601 | 102033    |
| objective_b9b59_00566 | TERMINATED | 10.203.25.110:558725 |   5 |   7 |   4 |      1 |          16.7114 | 108186    |
| objective_b9b59_00567 | TERMINATED | 10.203.25.110:558702 |   6 |   7 |   4 |      1 |          16.2673 |  84589.3  |
| objective_b9b59_00568 | TERMINATED | 10.203.25.110:558714 |   7 |   7 |   4 |      1 |          16.6768 |  87164.3  |
| objective_b9b59_00569 | TERMINATED | 10.203.25.110:558729 |   8 |   7 |   4 |      1 |          16.3963 |  55913.1  |
| objective_b9b59_00570 | TERMINATED | 10.203.25.110:558728 |   9 |   7 |   4 |      1 |          16.1678 |  59934.2  |
| objective_b9b59_00571 | TERMINATED | 10.203.25.110:558712 |  10 |   7 |   4 |      1 |          16.6738 |  44109.4  |
| objective_b9b59_00572 | TERMINATED | 10.203.25.110:558718 |   0 |   8 |   4 |      1 |          15.9769 | 283670    |
| objective_b9b59_00573 | TERMINATED | 10.203.25.110:558704 |   1 |   8 |   4 |      1 |          15.5545 | 308932    |
| objective_b9b59_00574 | TERMINATED | 10.203.25.110:558724 |   2 |   8 |   4 |      1 |          16.8393 | 141911    |
| objective_b9b59_00575 | TERMINATED | 10.203.25.110:558708 |   3 |   8 |   4 |      1 |          15.3534 |  70152    |
| objective_b9b59_00576 | TERMINATED | 10.203.25.110:558565 |   4 |   8 |   4 |      1 |          15.1944 | 211875    |
| objective_b9b59_00577 | TERMINATED | 10.203.25.110:558706 |   5 |   8 |   4 |      1 |          15.2734 |  92776.6  |
| objective_b9b59_00578 | TERMINATED | 10.203.25.110:558716 |   6 |   8 |   4 |      1 |          15.646  |  98672.2  |
| objective_b9b59_00579 | TERMINATED | 10.203.25.110:558710 |   7 |   8 |   4 |      1 |          15.4601 | 106753    |
| objective_b9b59_00580 | TERMINATED | 10.203.25.110:558722 |   8 |   8 |   4 |      1 |          15.4417 |  84018.1  |
| objective_b9b59_00581 | TERMINATED | 10.203.25.110:558720 |   9 |   8 |   4 |      1 |          16.1937 |  63125.6  |
| objective_b9b59_00582 | TERMINATED | 10.203.25.110:558702 |  10 |   8 |   4 |      1 |          15.6654 |  58171    |
| objective_b9b59_00583 | TERMINATED | 10.203.25.110:558725 |   0 |   9 |   4 |      1 |          15.9022 | 286427    |
| objective_b9b59_00584 | TERMINATED | 10.203.25.110:558729 |   1 |   9 |   4 |      1 |          16.0559 | 311970    |
| objective_b9b59_00585 | TERMINATED | 10.203.25.110:558714 |   2 |   9 |   4 |      1 |          14.5811 | 183333    |
| objective_b9b59_00586 | TERMINATED | 10.203.25.110:558728 |   3 |   9 |   4 |      1 |          15.7384 |  82723.7  |
| objective_b9b59_00587 | TERMINATED | 10.203.25.110:558712 |   4 |   9 |   4 |      1 |          15.8588 | 260063    |
| objective_b9b59_00588 | TERMINATED | 10.203.25.110:558704 |   5 |   9 |   4 |      1 |          16.0591 | 217222    |
| objective_b9b59_00589 | TERMINATED | 10.203.25.110:558718 |   6 |   9 |   4 |      1 |          15.3909 | 164869    |
| objective_b9b59_00590 | TERMINATED | 10.203.25.110:558708 |   7 |   9 |   4 |      1 |          15.4814 | 122023    |
| objective_b9b59_00591 | TERMINATED | 10.203.25.110:558724 |   8 |   9 |   4 |      1 |          15.9765 | 118991    |
| objective_b9b59_00592 | TERMINATED | 10.203.25.110:558565 |   9 |   9 |   4 |      1 |          15.8826 | 102163    |
| objective_b9b59_00593 | TERMINATED | 10.203.25.110:558706 |  10 |   9 |   4 |      1 |          15.9396 |  69704.7  |
| objective_b9b59_00594 | TERMINATED | 10.203.25.110:558716 |   0 |  10 |   4 |      1 |          15.817  | 288274    |
| objective_b9b59_00595 | TERMINATED | 10.203.25.110:558710 |   1 |  10 |   4 |      1 |          15.8699 | 314403    |
| objective_b9b59_00596 | TERMINATED | 10.203.25.110:558722 |   2 |  10 |   4 |      1 |          15.7867 | 335396    |
| objective_b9b59_00597 | TERMINATED | 10.203.25.110:558714 |   3 |  10 |   4 |      1 |          16.1028 | 127310    |
| objective_b9b59_00598 | TERMINATED | 10.203.25.110:558720 |   4 |  10 |   4 |      1 |          15.3227 | 275228    |
| objective_b9b59_00599 | TERMINATED | 10.203.25.110:558702 |   5 |  10 |   4 |      1 |          16.1979 | 260911    |
| objective_b9b59_00600 | TERMINATED | 10.203.25.110:558725 |   6 |  10 |   4 |      1 |          16.6722 | 162142    |
| objective_b9b59_00601 | TERMINATED | 10.203.25.110:558729 |   7 |  10 |   4 |      1 |          16.1718 | 149451    |
| objective_b9b59_00602 | TERMINATED | 10.203.25.110:558728 |   8 |  10 |   4 |      1 |          16.27   | 127256    |
| objective_b9b59_00603 | TERMINATED | 10.203.25.110:558712 |   9 |  10 |   4 |      1 |          15.8198 | 115772    |
| objective_b9b59_00604 | TERMINATED | 10.203.25.110:558718 |  10 |  10 |   4 |      1 |          15.6053 |  96506.7  |
| objective_b9b59_00605 | TERMINATED | 10.203.25.110:558704 |   0 |   0 |   5 |      1 |          16.2492 |   3865.96 |
| objective_b9b59_00606 | TERMINATED | 10.203.25.110:558708 |   1 |   0 |   5 |      1 |          15.5146 |   3278.45 |
| objective_b9b59_00607 | TERMINATED | 10.203.25.110:558724 |   2 |   0 |   5 |      1 |          15.8994 |   4374.65 |
| objective_b9b59_00608 | TERMINATED | 10.203.25.110:558565 |   3 |   0 |   5 |      1 |          15.9178 |   5431.52 |
| objective_b9b59_00609 | TERMINATED | 10.203.25.110:558706 |   4 |   0 |   5 |      1 |          16.2767 |   6174.85 |
| objective_b9b59_00610 | TERMINATED | 10.203.25.110:558716 |   5 |   0 |   5 |      1 |          15.647  |   5938.43 |
| objective_b9b59_00611 | TERMINATED | 10.203.25.110:558710 |   6 |   0 |   5 |      1 |          15.8399 |   4993.54 |
| objective_b9b59_00612 | TERMINATED | 10.203.25.110:558722 |   7 |   0 |   5 |      1 |          15.6274 |   5441.34 |
| objective_b9b59_00613 | TERMINATED | 10.203.25.110:558720 |   8 |   0 |   5 |      1 |          15.7403 |   5122.13 |
| objective_b9b59_00614 | TERMINATED | 10.203.25.110:558714 |   9 |   0 |   5 |      1 |          15.4954 |   5435.04 |
| objective_b9b59_00615 | TERMINATED | 10.203.25.110:558702 |  10 |   0 |   5 |      1 |          14.9928 |   5226.77 |
| objective_b9b59_00616 | TERMINATED | 10.203.25.110:558729 |   0 |   1 |   5 |      1 |          16.2043 |   6205.53 |
| objective_b9b59_00617 | TERMINATED | 10.203.25.110:558725 |   1 |   1 |   5 |      1 |          15.2749 |   3559.55 |
| objective_b9b59_00618 | TERMINATED | 10.203.25.110:558728 |   2 |   1 |   5 |      1 |          15.6792 |   5778    |
| objective_b9b59_00619 | TERMINATED | 10.203.25.110:558718 |   3 |   1 |   5 |      1 |          15.9369 |   7594.86 |
| objective_b9b59_00620 | TERMINATED | 10.203.25.110:558712 |   4 |   1 |   5 |      1 |          15.8169 |   8574.34 |
| objective_b9b59_00621 | TERMINATED | 10.203.25.110:558704 |   5 |   1 |   5 |      1 |          15.6116 |   8115.56 |
| objective_b9b59_00622 | TERMINATED | 10.203.25.110:558708 |   6 |   1 |   5 |      1 |          16.0141 |   8641.52 |
| objective_b9b59_00623 | TERMINATED | 10.203.25.110:558724 |   7 |   1 |   5 |      1 |          15.6362 |   7405.4  |
| objective_b9b59_00624 | TERMINATED | 10.203.25.110:558565 |   8 |   1 |   5 |      1 |          15.7767 |   7508.57 |
| objective_b9b59_00625 | TERMINATED | 10.203.25.110:558706 |   9 |   1 |   5 |      1 |          15.0821 |   7404.57 |
| objective_b9b59_00626 | TERMINATED | 10.203.25.110:558716 |  10 |   1 |   5 |      1 |          15.9136 |   6854.84 |
| objective_b9b59_00627 | TERMINATED | 10.203.25.110:558710 |   0 |   2 |   5 |      1 |          15.543  |  12409.1  |
| objective_b9b59_00628 | TERMINATED | 10.203.25.110:558722 |   1 |   2 |   5 |      1 |          15.8008 |   4992.14 |
| objective_b9b59_00629 | TERMINATED | 10.203.25.110:558720 |   2 |   2 |   5 |      1 |          15.7369 |   7925.44 |
| objective_b9b59_00630 | TERMINATED | 10.203.25.110:558714 |   3 |   2 |   5 |      1 |          15.7813 |  10103    |
| objective_b9b59_00631 | TERMINATED | 10.203.25.110:558702 |   4 |   2 |   5 |      1 |          15.1069 |  11529.3  |
| objective_b9b59_00632 | TERMINATED | 10.203.25.110:558725 |   5 |   2 |   5 |      1 |          15.5475 |  12261.5  |
| objective_b9b59_00633 | TERMINATED | 10.203.25.110:558729 |   6 |   2 |   5 |      1 |          15.7192 |  12814.8  |
| objective_b9b59_00634 | TERMINATED | 10.203.25.110:558728 |   7 |   2 |   5 |      1 |          14.9799 |  11179.1  |
| objective_b9b59_00635 | TERMINATED | 10.203.25.110:558712 |   8 |   2 |   5 |      1 |          15.7072 |   9444.49 |
| objective_b9b59_00636 | TERMINATED | 10.203.25.110:558718 |   9 |   2 |   5 |      1 |          15.8721 |   8986.81 |
| objective_b9b59_00637 | TERMINATED | 10.203.25.110:558704 |  10 |   2 |   5 |      1 |          15.6226 |   9148.72 |
| objective_b9b59_00638 | TERMINATED | 10.203.25.110:558708 |   0 |   3 |   5 |      1 |          15.8284 |  15727.1  |
| objective_b9b59_00639 | TERMINATED | 10.203.25.110:558724 |   1 |   3 |   5 |      1 |          15.6274 |   6877.5  |
| objective_b9b59_00640 | TERMINATED | 10.203.25.110:558565 |   2 |   3 |   5 |      1 |          15.275  |   7206.24 |
| objective_b9b59_00641 | TERMINATED | 10.203.25.110:558706 |   3 |   3 |   5 |      1 |          15.4325 |  20657.3  |
| objective_b9b59_00642 | TERMINATED | 10.203.25.110:558716 |   4 |   3 |   5 |      1 |          16.1342 |  21049.9  |
| objective_b9b59_00643 | TERMINATED | 10.203.25.110:558710 |   5 |   3 |   5 |      1 |          15.5183 |  26383    |
| objective_b9b59_00644 | TERMINATED | 10.203.25.110:558722 |   6 |   3 |   5 |      1 |          15.6218 |  20337.6  |
| objective_b9b59_00645 | TERMINATED | 10.203.25.110:558702 |   7 |   3 |   5 |      1 |          15.4366 |  15538.6  |
| objective_b9b59_00646 | TERMINATED | 10.203.25.110:558720 |   8 |   3 |   5 |      1 |          15.6159 |  14442    |
| objective_b9b59_00647 | TERMINATED | 10.203.25.110:558714 |   9 |   3 |   5 |      1 |          15.6672 |  12589.1  |
| objective_b9b59_00648 | TERMINATED | 10.203.25.110:558725 |  10 |   3 |   5 |      1 |          15.931  |  10762.1  |
| objective_b9b59_00649 | TERMINATED | 10.203.25.110:558729 |   0 |   4 |   5 |      1 |          16.2754 |  19372    |
| objective_b9b59_00650 | TERMINATED | 10.203.25.110:558728 |   1 |   4 |   5 |      1 |          15.2967 |  12505.4  |
| objective_b9b59_00651 | TERMINATED | 10.203.25.110:558712 |   2 |   4 |   5 |      1 |          15.8481 |  10949    |
| objective_b9b59_00652 | TERMINATED | 10.203.25.110:558718 |   3 |   4 |   5 |      1 |          16.444  |  33283.2  |
| objective_b9b59_00653 | TERMINATED | 10.203.25.110:558704 |   4 |   4 |   5 |      1 |          15.1753 |  25586.6  |
| objective_b9b59_00654 | TERMINATED | 10.203.25.110:558708 |   5 |   4 |   5 |      1 |          15.8473 |  37518.5  |
| objective_b9b59_00655 | TERMINATED | 10.203.25.110:558724 |   6 |   4 |   5 |      1 |          15.8135 |  31961    |
| objective_b9b59_00656 | TERMINATED | 10.203.25.110:558565 |   7 |   4 |   5 |      1 |          15.9646 |  26699.1  |
| objective_b9b59_00657 | TERMINATED | 10.203.25.110:558706 |   8 |   4 |   5 |      1 |          15.7654 |  21957.1  |
| objective_b9b59_00658 | TERMINATED | 10.203.25.110:558710 |   9 |   4 |   5 |      1 |          15.6138 |  18078.6  |
| objective_b9b59_00659 | TERMINATED | 10.203.25.110:558716 |  10 |   4 |   5 |      1 |          15.6743 |  16525.8  |
| objective_b9b59_00660 | TERMINATED | 10.203.25.110:558722 |   0 |   5 |   5 |      1 |          16.474  | 260143    |
| objective_b9b59_00661 | TERMINATED | 10.203.25.110:558702 |   1 |   5 |   5 |      1 |          15.9946 |  36844.3  |
| objective_b9b59_00662 | TERMINATED | 10.203.25.110:558720 |   2 |   5 |   5 |      1 |          15.652  |  29387.5  |
| objective_b9b59_00663 | TERMINATED | 10.203.25.110:558714 |   3 |   5 |   5 |      1 |          15.3936 |  46099.9  |
| objective_b9b59_00664 | TERMINATED | 10.203.25.110:558725 |   4 |   5 |   5 |      1 |          15.6566 |  30208    |
| objective_b9b59_00665 | TERMINATED | 10.203.25.110:558728 |   5 |   5 |   5 |      1 |          16.352  |  46169.6  |
| objective_b9b59_00666 | TERMINATED | 10.203.25.110:558729 |   6 |   5 |   5 |      1 |          15.5705 |  44890.2  |
| objective_b9b59_00667 | TERMINATED | 10.203.25.110:558712 |   7 |   5 |   5 |      1 |          16.4392 |  38258    |
| objective_b9b59_00668 | TERMINATED | 10.203.25.110:558704 |   8 |   5 |   5 |      1 |          15.3731 |  32658.2  |
| objective_b9b59_00669 | TERMINATED | 10.203.25.110:558718 |   9 |   5 |   5 |      1 |          15.5166 |  29592    |
| objective_b9b59_00670 | TERMINATED | 10.203.25.110:558708 |  10 |   5 |   5 |      1 |          15.0981 |  24108    |
| objective_b9b59_00671 | TERMINATED | 10.203.25.110:558724 |   0 |   6 |   5 |      1 |          15.6692 | 266402    |
| objective_b9b59_00672 | TERMINATED | 10.203.25.110:558565 |   1 |   6 |   5 |      1 |          15.515  |  41979.8  |
| objective_b9b59_00673 | TERMINATED | 10.203.25.110:558706 |   2 |   6 |   5 |      1 |          15.2309 |  58657    |
| objective_b9b59_00674 | TERMINATED | 10.203.25.110:558710 |   3 |   6 |   5 |      1 |          16.1985 |  19530.2  |
| objective_b9b59_00675 | TERMINATED | 10.203.25.110:558716 |   4 |   6 |   5 |      1 |          16.9222 |  38744.1  |
| objective_b9b59_00676 | TERMINATED | 10.203.25.110:558702 |   5 |   6 |   5 |      1 |          16.2759 |  38731.3  |
| objective_b9b59_00677 | TERMINATED | 10.203.25.110:558720 |   6 |   6 |   5 |      1 |          16.7858 |  69864    |
| objective_b9b59_00678 | TERMINATED | 10.203.25.110:558714 |   7 |   6 |   5 |      1 |          16.5527 |  50103.5  |
| objective_b9b59_00679 | TERMINATED | 10.203.25.110:558722 |   8 |   6 |   5 |      1 |          16.3417 |  51488.4  |
| objective_b9b59_00680 | TERMINATED | 10.203.25.110:558725 |   9 |   6 |   5 |      1 |          16.2378 |  41007.8  |
| objective_b9b59_00681 | TERMINATED | 10.203.25.110:558729 |  10 |   6 |   5 |      1 |          16.2053 |  33155.2  |
| objective_b9b59_00682 | TERMINATED | 10.203.25.110:558728 |   0 |   7 |   5 |      1 |          16.4403 | 270163    |
| objective_b9b59_00683 | TERMINATED | 10.203.25.110:558704 |   1 |   7 |   5 |      1 |          16.0214 |  44539.2  |
| objective_b9b59_00684 | TERMINATED | 10.203.25.110:558718 |   2 |   7 |   5 |      1 |          15.4901 | 100444    |
| objective_b9b59_00685 | TERMINATED | 10.203.25.110:558712 |   3 |   7 |   5 |      1 |          15.7201 |  41681.9  |
| objective_b9b59_00686 | TERMINATED | 10.203.25.110:558708 |   4 |   7 |   5 |      1 |          15.8693 |  67353.6  |
| objective_b9b59_00687 | TERMINATED | 10.203.25.110:558724 |   5 |   7 |   5 |      1 |          16.1408 |  44433.8  |
| objective_b9b59_00688 | TERMINATED | 10.203.25.110:558565 |   6 |   7 |   5 |      1 |          16.3881 |  68485.2  |
| objective_b9b59_00689 | TERMINATED | 10.203.25.110:558706 |   7 |   7 |   5 |      1 |          16.1229 |  56749.5  |
| objective_b9b59_00690 | TERMINATED | 10.203.25.110:558710 |   8 |   7 |   5 |      1 |          16.4484 |  58476.9  |
| objective_b9b59_00691 | TERMINATED | 10.203.25.110:558716 |   9 |   7 |   5 |      1 |          16.128  |  54449.8  |
| objective_b9b59_00692 | TERMINATED | 10.203.25.110:558702 |  10 |   7 |   5 |      1 |          15.5107 |  47000.1  |
| objective_b9b59_00693 | TERMINATED | 10.203.25.110:558714 |   0 |   8 |   5 |      1 |          16.6675 | 273347    |
| objective_b9b59_00694 | TERMINATED | 10.203.25.110:558722 |   1 |   8 |   5 |      1 |          15.8788 |  96833.7  |
| objective_b9b59_00695 | TERMINATED | 10.203.25.110:558720 |   2 |   8 |   5 |      1 |          16.623  | 147997    |
| objective_b9b59_00696 | TERMINATED | 10.203.25.110:558725 |   3 |   8 |   5 |      1 |          16.2637 |  57372.6  |
| objective_b9b59_00697 | TERMINATED | 10.203.25.110:558729 |   4 |   8 |   5 |      1 |          16.1148 |  85321.6  |
| objective_b9b59_00698 | TERMINATED | 10.203.25.110:558728 |   5 |   8 |   5 |      1 |          15.7785 | 120827    |
| objective_b9b59_00699 | TERMINATED | 10.203.25.110:558704 |   6 |   8 |   5 |      1 |          15.7973 |  71517.8  |
| objective_b9b59_00700 | TERMINATED | 10.203.25.110:558718 |   7 |   8 |   5 |      1 |          15.4149 |  82214.8  |
| objective_b9b59_00701 | TERMINATED | 10.203.25.110:558712 |   8 |   8 |   5 |      1 |          15.4562 |  68582.2  |
| objective_b9b59_00702 | TERMINATED | 10.203.25.110:558708 |   9 |   8 |   5 |      1 |          16.9063 |  64233    |
| objective_b9b59_00703 | TERMINATED | 10.203.25.110:558724 |  10 |   8 |   5 |      1 |          15.1441 |  54206.9  |
| objective_b9b59_00704 | TERMINATED | 10.203.25.110:558706 |   0 |   9 |   5 |      1 |          15.6554 | 276290    |
| objective_b9b59_00705 | TERMINATED | 10.203.25.110:558565 |   1 |   9 |   5 |      1 |          16.0769 | 112183    |
| objective_b9b59_00706 | TERMINATED | 10.203.25.110:558710 |   2 |   9 |   5 |      1 |          15.3935 | 152954    |
| objective_b9b59_00707 | TERMINATED | 10.203.25.110:558702 |   3 |   9 |   5 |      1 |          16.1587 |  82628.9  |
| objective_b9b59_00708 | TERMINATED | 10.203.25.110:558716 |   4 |   9 |   5 |      1 |          15.8414 |  95824.8  |
| objective_b9b59_00709 | TERMINATED | 10.203.25.110:558722 |   5 |   9 |   5 |      1 |          16.2415 | 216786    |
| objective_b9b59_00710 | TERMINATED | 10.203.25.110:558714 |   6 |   9 |   5 |      1 |          15.9578 |  93024.3  |
| objective_b9b59_00711 | TERMINATED | 10.203.25.110:558720 |   7 |   9 |   5 |      1 |          16.9137 | 106634    |
| objective_b9b59_00712 | TERMINATED | 10.203.25.110:558725 |   8 |   9 |   5 |      1 |          16.2823 | 103492    |
| objective_b9b59_00713 | TERMINATED | 10.203.25.110:558728 |   9 |   9 |   5 |      1 |          15.7244 |  91380.7  |
| objective_b9b59_00714 | TERMINATED | 10.203.25.110:558729 |  10 |   9 |   5 |      1 |          16.0825 |  70830.5  |
| objective_b9b59_00715 | TERMINATED | 10.203.25.110:558718 |   0 |  10 |   5 |      1 |          15.9786 | 278431    |
| objective_b9b59_00716 | TERMINATED | 10.203.25.110:558704 |   1 |  10 |   5 |      1 |          16.7326 | 504799    |
| objective_b9b59_00717 | TERMINATED | 10.203.25.110:558712 |   2 |  10 |   5 |      1 |          16.7452 | 272150    |
| objective_b9b59_00718 | TERMINATED | 10.203.25.110:558708 |   3 |  10 |   5 |      1 |          16.2785 | 114626    |
| objective_b9b59_00719 | TERMINATED | 10.203.25.110:558724 |   4 |  10 |   5 |      1 |          16.4662 |  86945.9  |
| objective_b9b59_00720 | TERMINATED | 10.203.25.110:558706 |   5 |  10 |   5 |      1 |          15.9228 | 229510    |
| objective_b9b59_00721 | TERMINATED | 10.203.25.110:558565 |   6 |  10 |   5 |      1 |          16.6644 | 184781    |
| objective_b9b59_00722 | TERMINATED | 10.203.25.110:558710 |   7 |  10 |   5 |      1 |          15.7015 | 132060    |
| objective_b9b59_00723 | TERMINATED | 10.203.25.110:558716 |   8 |  10 |   5 |      1 |          15.9428 | 124033    |
| objective_b9b59_00724 | TERMINATED | 10.203.25.110:558702 |   9 |  10 |   5 |      1 |          15.6768 | 117745    |
| objective_b9b59_00725 | TERMINATED | 10.203.25.110:558722 |  10 |  10 |   5 |      1 |          15.6158 |  70890.7  |
| objective_b9b59_00726 | TERMINATED | 10.203.25.110:558714 |   0 |   0 |   6 |      1 |          15.519  |   4284.49 |
| objective_b9b59_00727 | TERMINATED | 10.203.25.110:558720 |   1 |   0 |   6 |      1 |          15.7762 |   2742.57 |
| objective_b9b59_00728 | TERMINATED | 10.203.25.110:558725 |   2 |   0 |   6 |      1 |          16.3043 |   4171.23 |
| objective_b9b59_00729 | TERMINATED | 10.203.25.110:558728 |   3 |   0 |   6 |      1 |          15.7951 |   5486.54 |
| objective_b9b59_00730 | TERMINATED | 10.203.25.110:558718 |   4 |   0 |   6 |      1 |          16.0122 |   5780.39 |
| objective_b9b59_00731 | TERMINATED | 10.203.25.110:558729 |   5 |   0 |   6 |      1 |          16.2391 |   6362.04 |
| objective_b9b59_00732 | TERMINATED | 10.203.25.110:558704 |   6 |   0 |   6 |      1 |          15.8914 |   6341.21 |
| objective_b9b59_00733 | TERMINATED | 10.203.25.110:558712 |   7 |   0 |   6 |      1 |          15.7962 |   6361.03 |
| objective_b9b59_00734 | TERMINATED | 10.203.25.110:558708 |   8 |   0 |   6 |      1 |          16.1931 |   5330.37 |
| objective_b9b59_00735 | TERMINATED | 10.203.25.110:558724 |   9 |   0 |   6 |      1 |          17.0474 |   5764.88 |
| objective_b9b59_00736 | TERMINATED | 10.203.25.110:558706 |  10 |   0 |   6 |      1 |          15.719  |   5284.52 |
| objective_b9b59_00737 | TERMINATED | 10.203.25.110:558565 |   0 |   1 |   6 |      1 |          15.4503 |   7831.94 |
| objective_b9b59_00738 | TERMINATED | 10.203.25.110:558710 |   1 |   1 |   6 |      1 |          15.9577 |   3620.57 |
| objective_b9b59_00739 | TERMINATED | 10.203.25.110:558702 |   2 |   1 |   6 |      1 |          16.0981 |   3830.96 |
| objective_b9b59_00740 | TERMINATED | 10.203.25.110:558716 |   3 |   1 |   6 |      1 |          16.1669 |   7213.73 |
| objective_b9b59_00741 | TERMINATED | 10.203.25.110:558722 |   4 |   1 |   6 |      1 |          16.0691 |   7080.69 |
| objective_b9b59_00742 | TERMINATED | 10.203.25.110:558714 |   5 |   1 |   6 |      1 |          15.7132 |   7645.36 |
| objective_b9b59_00743 | TERMINATED | 10.203.25.110:558720 |   6 |   1 |   6 |      1 |          15.8437 |   8038.77 |
| objective_b9b59_00744 | TERMINATED | 10.203.25.110:558728 |   7 |   1 |   6 |      1 |          16.2903 |   8350.25 |
| objective_b9b59_00745 | TERMINATED | 10.203.25.110:558725 |   8 |   1 |   6 |      1 |          17.0265 |   7702.49 |
| objective_b9b59_00746 | TERMINATED | 10.203.25.110:558718 |   9 |   1 |   6 |      1 |          15.6794 |   6475.96 |
| objective_b9b59_00747 | TERMINATED | 10.203.25.110:558729 |  10 |   1 |   6 |      1 |          16.1062 |   6527.39 |
| objective_b9b59_00748 | TERMINATED | 10.203.25.110:558704 |   0 |   2 |   6 |      1 |          15.3451 |  14381.7  |
| objective_b9b59_00749 | TERMINATED | 10.203.25.110:558712 |   1 |   2 |   6 |      1 |          15.9497 |   5134.58 |
| objective_b9b59_00750 | TERMINATED | 10.203.25.110:558708 |   2 |   2 |   6 |      1 |          15.7157 |   4532.21 |
| objective_b9b59_00751 | TERMINATED | 10.203.25.110:558724 |   3 |   2 |   6 |      1 |          16.2237 |  10392.7  |
