WARNING:jax._src.lib.xla_bridge:No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)

  0%|          | 0/1000 [00:00<?, ?it/s]
loss:   366.1848 | loss_without_regu:   366.1848 | model_e3_train_mse:   366.1848 | train_loss:   366.1848 | :   0%|          | 0/1000 [00:16<?, ?it/s]
loss:   366.1848 | loss_without_regu:   366.1848 | model_e3_train_mse:   366.1848 | train_loss:   366.1848 | :   0%|          | 1/1000 [00:16<4:40:12, 16.83s/it]
loss:   110.5607 | loss_without_regu:   110.5607 | model_e3_train_mse:   110.5607 | train_loss:   110.5607 | :   0%|          | 1/1000 [00:32<4:40:12, 16.83s/it]
loss:   110.5607 | loss_without_regu:   110.5607 | model_e3_train_mse:   110.5607 | train_loss:   110.5607 | :   0%|          | 2/1000 [00:32<4:29:28, 16.20s/it]
loss:    24.0092 | loss_without_regu:    24.0092 | model_e3_train_mse:    24.0092 | train_loss:    24.0092 | :   0%|          | 2/1000 [00:33<4:29:28, 16.20s/it]
loss:    24.0092 | loss_without_regu:    24.0092 | model_e3_train_mse:    24.0092 | train_loss:    24.0092 | :   0%|          | 3/1000 [00:33<2:35:40,  9.37s/it]
loss:    11.2267 | loss_without_regu:    11.2267 | model_e3_train_mse:    11.2267 | train_loss:    11.2267 | :   0%|          | 3/1000 [00:34<2:35:40,  9.37s/it]
loss:    11.2267 | loss_without_regu:    11.2267 | model_e3_train_mse:    11.2267 | train_loss:    11.2267 | :   0%|          | 4/1000 [00:34<1:39:51,  6.02s/it]
loss:     4.2553 | loss_without_regu:     4.2553 | model_e3_train_mse:     4.2553 | train_loss:     4.2553 | :   0%|          | 4/1000 [00:35<1:39:51,  6.02s/it]
loss:     4.2553 | loss_without_regu:     4.2553 | model_e3_train_mse:     4.2553 | train_loss:     4.2553 | :   0%|          | 5/1000 [00:35<1:08:38,  4.14s/it]
loss:     2.2131 | loss_without_regu:     2.2131 | model_e3_train_mse:     2.2131 | train_loss:     2.2131 | :   0%|          | 5/1000 [00:36<1:08:38,  4.14s/it]
loss:     2.2131 | loss_without_regu:     2.2131 | model_e3_train_mse:     2.2131 | train_loss:     2.2131 | :   1%|          | 6/1000 [00:36<49:17,  2.98s/it]  
loss:     1.9457 | loss_without_regu:     1.9457 | model_e3_train_mse:     1.9457 | train_loss:     1.9457 | :   1%|          | 6/1000 [00:36<49:17,  2.98s/it]
loss:     1.9457 | loss_without_regu:     1.9457 | model_e3_train_mse:     1.9457 | train_loss:     1.9457 | :   1%|          | 7/1000 [00:36<37:01,  2.24s/it]
loss:     2.0463 | loss_without_regu:     2.0463 | model_e3_train_mse:     2.0463 | train_loss:     2.0463 | :   1%|          | 7/1000 [00:37<37:01,  2.24s/it]
loss:     2.0463 | loss_without_regu:     2.0463 | model_e3_train_mse:     2.0463 | train_loss:     2.0463 | :   1%|          | 8/1000 [00:37<28:59,  1.75s/it]
loss:     3.0828 | loss_without_regu:     3.0828 | model_e3_train_mse:     3.0828 | train_loss:     3.0828 | :   1%|          | 8/1000 [00:38<28:59,  1.75s/it]
loss:     3.0828 | loss_without_regu:     3.0828 | model_e3_train_mse:     3.0828 | train_loss:     3.0828 | :   1%|          | 9/1000 [00:38<24:11,  1.46s/it]
loss:     3.2352 | loss_without_regu:     3.2352 | model_e3_train_mse:     3.2352 | train_loss:     3.2352 | :   1%|          | 9/1000 [00:39<24:11,  1.46s/it]
loss:     3.2352 | loss_without_regu:     3.2352 | model_e3_train_mse:     3.2352 | train_loss:     3.2352 | :   1%|          | 10/1000 [00:39<21:47,  1.32s/it]
loss:     1.7306 | loss_without_regu:     1.7306 | model_e3_train_mse:     1.7306 | train_loss:     1.7306 | :   1%|          | 10/1000 [00:40<21:47,  1.32s/it]
loss:     1.7306 | loss_without_regu:     1.7306 | model_e3_train_mse:     1.7306 | train_loss:     1.7306 | :   1%|          | 11/1000 [00:40<18:39,  1.13s/it]
loss:     0.9781 | loss_without_regu:     0.9781 | model_e3_train_mse:     0.9781 | train_loss:     0.9781 | :   1%|          | 11/1000 [00:40<18:39,  1.13s/it]
loss:     0.9781 | loss_without_regu:     0.9781 | model_e3_train_mse:     0.9781 | train_loss:     0.9781 | :   1%|          | 12/1000 [00:40<16:26,  1.00it/s]
loss:     0.8200 | loss_without_regu:     0.8200 | model_e3_train_mse:     0.8200 | train_loss:     0.8200 | :   1%|          | 12/1000 [00:41<16:26,  1.00it/s]
loss:     0.8200 | loss_without_regu:     0.8200 | model_e3_train_mse:     0.8200 | train_loss:     0.8200 | :   1%|▏         | 13/1000 [00:41<14:58,  1.10it/s]
loss:     1.2493 | loss_without_regu:     1.2493 | model_e3_train_mse:     1.2493 | train_loss:     1.2493 | :   1%|▏         | 13/1000 [00:42<14:58,  1.10it/s]
loss:     1.2493 | loss_without_regu:     1.2493 | model_e3_train_mse:     1.2493 | train_loss:     1.2493 | :   1%|▏         | 14/1000 [00:42<14:20,  1.15it/s]
loss:     1.3373 | loss_without_regu:     1.3373 | model_e3_train_mse:     1.3373 | train_loss:     1.3373 | :   1%|▏         | 14/1000 [00:43<14:20,  1.15it/s]
loss:     1.3373 | loss_without_regu:     1.3373 | model_e3_train_mse:     1.3373 | train_loss:     1.3373 | :   2%|▏         | 15/1000 [00:43<13:46,  1.19it/s]
loss:     1.3923 | loss_without_regu:     1.3923 | model_e3_train_mse:     1.3923 | train_loss:     1.3923 | :   2%|▏         | 15/1000 [00:44<13:46,  1.19it/s]
loss:     1.3923 | loss_without_regu:     1.3923 | model_e3_train_mse:     1.3923 | train_loss:     1.3923 | :   2%|▏         | 16/1000 [00:44<14:10,  1.16it/s]
loss:     1.5318 | loss_without_regu:     1.5318 | model_e3_train_mse:     1.5318 | train_loss:     1.5318 | :   2%|▏         | 16/1000 [00:45<14:10,  1.16it/s]
loss:     1.5318 | loss_without_regu:     1.5318 | model_e3_train_mse:     1.5318 | train_loss:     1.5318 | :   2%|▏         | 17/1000 [00:45<15:14,  1.07it/s]
loss:     1.0432 | loss_without_regu:     1.0432 | model_e3_train_mse:     1.0432 | train_loss:     1.0432 | :   2%|▏         | 17/1000 [00:45<15:14,  1.07it/s]
loss:     1.0432 | loss_without_regu:     1.0432 | model_e3_train_mse:     1.0432 | train_loss:     1.0432 | :   2%|▏         | 18/1000 [00:45<14:13,  1.15it/s]
loss:     0.9463 | loss_without_regu:     0.9463 | model_e3_train_mse:     0.9463 | train_loss:     0.9463 | :   2%|▏         | 18/1000 [00:46<14:13,  1.15it/s]
loss:     0.9463 | loss_without_regu:     0.9463 | model_e3_train_mse:     0.9463 | train_loss:     0.9463 | :   2%|▏         | 19/1000 [00:46<13:50,  1.18it/s]
loss:     0.9696 | loss_without_regu:     0.9696 | model_e3_train_mse:     0.9696 | train_loss:     0.9696 | :   2%|▏         | 19/1000 [00:48<13:50,  1.18it/s]
loss:     0.9696 | loss_without_regu:     0.9696 | model_e3_train_mse:     0.9696 | train_loss:     0.9696 | :   2%|▏         | 20/1000 [00:48<18:28,  1.13s/it]
loss:     1.0048 | loss_without_regu:     1.0048 | model_e3_train_mse:     1.0048 | train_loss:     1.0048 | :   2%|▏         | 20/1000 [00:50<18:28,  1.13s/it]
loss:     1.0048 | loss_without_regu:     1.0048 | model_e3_train_mse:     1.0048 | train_loss:     1.0048 | :   2%|▏         | 21/1000 [00:50<22:21,  1.37s/it]
loss:     0.8222 | loss_without_regu:     0.8222 | model_e3_train_mse:     0.8222 | train_loss:     0.8222 | :   2%|▏         | 21/1000 [00:51<22:21,  1.37s/it]
loss:     0.8222 | loss_without_regu:     0.8222 | model_e3_train_mse:     0.8222 | train_loss:     0.8222 | :   2%|▏         | 22/1000 [00:51<22:12,  1.36s/it]
loss:     0.9603 | loss_without_regu:     0.9603 | model_e3_train_mse:     0.9603 | train_loss:     0.9603 | :   2%|▏         | 22/1000 [00:53<22:12,  1.36s/it]
loss:     0.9603 | loss_without_regu:     0.9603 | model_e3_train_mse:     0.9603 | train_loss:     0.9603 | :   2%|▏         | 23/1000 [00:53<22:20,  1.37s/it]
loss:     0.7309 | loss_without_regu:     0.7309 | model_e3_train_mse:     0.7309 | train_loss:     0.7309 | :   2%|▏         | 23/1000 [00:54<22:20,  1.37s/it]
loss:     0.7309 | loss_without_regu:     0.7309 | model_e3_train_mse:     0.7309 | train_loss:     0.7309 | :   2%|▏         | 24/1000 [00:54<22:36,  1.39s/it]
loss:     0.8781 | loss_without_regu:     0.8781 | model_e3_train_mse:     0.8781 | train_loss:     0.8781 | :   2%|▏         | 24/1000 [00:55<22:36,  1.39s/it]
loss:     0.8781 | loss_without_regu:     0.8781 | model_e3_train_mse:     0.8781 | train_loss:     0.8781 | :   2%|▎         | 25/1000 [00:55<19:35,  1.21s/it]
loss:     0.8052 | loss_without_regu:     0.8052 | model_e3_train_mse:     0.8052 | train_loss:     0.8052 | :   2%|▎         | 25/1000 [00:56<19:35,  1.21s/it]
loss:     0.8052 | loss_without_regu:     0.8052 | model_e3_train_mse:     0.8052 | train_loss:     0.8052 | :   3%|▎         | 26/1000 [00:56<17:18,  1.07s/it]
loss:     0.7073 | loss_without_regu:     0.7073 | model_e3_train_mse:     0.7073 | train_loss:     0.7073 | :   3%|▎         | 26/1000 [00:56<17:18,  1.07s/it]
loss:     0.7073 | loss_without_regu:     0.7073 | model_e3_train_mse:     0.7073 | train_loss:     0.7073 | :   3%|▎         | 27/1000 [00:56<15:52,  1.02it/s]
loss:     0.8031 | loss_without_regu:     0.8031 | model_e3_train_mse:     0.8031 | train_loss:     0.8031 | :   3%|▎         | 27/1000 [00:57<15:52,  1.02it/s]
loss:     0.8031 | loss_without_regu:     0.8031 | model_e3_train_mse:     0.8031 | train_loss:     0.8031 | :   3%|▎         | 28/1000 [00:57<14:36,  1.11it/s]
loss:     0.7061 | loss_without_regu:     0.7061 | model_e3_train_mse:     0.7061 | train_loss:     0.7061 | :   3%|▎         | 28/1000 [00:58<14:36,  1.11it/s]
loss:     0.7061 | loss_without_regu:     0.7061 | model_e3_train_mse:     0.7061 | train_loss:     0.7061 | :   3%|▎         | 29/1000 [00:58<13:37,  1.19it/s]
loss:     0.8971 | loss_without_regu:     0.8971 | model_e3_train_mse:     0.8971 | train_loss:     0.8971 | :   3%|▎         | 29/1000 [00:58<13:37,  1.19it/s]
loss:     0.8971 | loss_without_regu:     0.8971 | model_e3_train_mse:     0.8971 | train_loss:     0.8971 | :   3%|▎         | 30/1000 [00:58<12:54,  1.25it/s]
loss:     0.7504 | loss_without_regu:     0.7504 | model_e3_train_mse:     0.7504 | train_loss:     0.7504 | :   3%|▎         | 30/1000 [00:59<12:54,  1.25it/s]
loss:     0.7504 | loss_without_regu:     0.7504 | model_e3_train_mse:     0.7504 | train_loss:     0.7504 | :   3%|▎         | 31/1000 [00:59<13:23,  1.21it/s]
loss:     0.7293 | loss_without_regu:     0.7293 | model_e3_train_mse:     0.7293 | train_loss:     0.7293 | :   3%|▎         | 31/1000 [01:00<13:23,  1.21it/s]
loss:     0.7293 | loss_without_regu:     0.7293 | model_e3_train_mse:     0.7293 | train_loss:     0.7293 | :   3%|▎         | 32/1000 [01:00<13:29,  1.20it/s]
loss:     0.7154 | loss_without_regu:     0.7154 | model_e3_train_mse:     0.7154 | train_loss:     0.7154 | :   3%|▎         | 32/1000 [01:02<13:29,  1.20it/s]
loss:     0.7154 | loss_without_regu:     0.7154 | model_e3_train_mse:     0.7154 | train_loss:     0.7154 | :   3%|▎         | 33/1000 [01:02<15:42,  1.03it/s]
loss:     0.7444 | loss_without_regu:     0.7444 | model_e3_train_mse:     0.7444 | train_loss:     0.7444 | :   3%|▎         | 33/1000 [01:02<15:42,  1.03it/s]
loss:     0.7444 | loss_without_regu:     0.7444 | model_e3_train_mse:     0.7444 | train_loss:     0.7444 | :   3%|▎         | 34/1000 [01:02<14:42,  1.09it/s]
loss:     0.6694 | loss_without_regu:     0.6694 | model_e3_train_mse:     0.6694 | train_loss:     0.6694 | :   3%|▎         | 34/1000 [01:03<14:42,  1.09it/s]
loss:     0.6694 | loss_without_regu:     0.6694 | model_e3_train_mse:     0.6694 | train_loss:     0.6694 | :   4%|▎         | 35/1000 [01:03<13:55,  1.15it/s]
